Ticker,Short Name,Market Cap,Rank(Current Market Cap),Sector,Prim Exch Nm,Country,Cntry of Incorp,Best Analyst Rating,52Wk High,52Wk Low,52Wk Low Dt,52Wk High Dt,1Y Tot Ret (%),02/12/2019,01/01/2020,03/02/2020,02/03/2020,01/04/2020,01/05/2020,01/06/2020,01/07/2020,03/08/2020,01/09/2020,01/10/2020,02/11/2020
002128 CH Equity,HUOLINHE COAL-A,3282536704.00,4409.00,Basic Materials,Shenzhen,CHINA,CN,4.900000095,1.88,0.99,02/04/2020,07/14/2020,48.48,1.16,1.24,1.02,1.12,1.03,1.11,1.14,1.12,1.73,1.53,1.43,1.48
SR US Equity,SPIRE INC,3282519296.00,4410.00,Utilities,New York,UNITED STATES,US,3.888888836,87.96,50.58,09/21/2020,02/18/2020,-18.19,77.29,83.31,85.48,79.52,68.62,70.68,73.06,66.59,62.04,57.11,52.56,57.02
MASQ UH Equity,MASHREQBANK,3281879296.00,4411.00,Financial,DFM,UAE,AE,3,23.63,16.88,05/12/2020,12/23/2019,-14.83,19.60,19.14,19.17,19.60,19.60,18.62,18.50,18.21,18.51,18.21,17.08,18.51
688050 CH Equity,EYEBRIGHT MEDI-A,3281633280.00,4412.00,"Consumer, Non-cyclical",Shanghai,CHINA,CN,4.833333492,44.45,26.43,07/29/2020,08/04/2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,31.78,29.51,32.14
SZU GR Equity,SUEDZUCKER AG,3280800512.00,4413.00,"Consumer, Non-cyclical",Xetra,GERMANY,DE,3.200000048,20.98,11.13,03/16/2020,08/27/2020,4.03,15.07,18.40,17.11,15.94,13.48,13.25,15.15,15.96,16.61,20.53,19.56,14.45
PAG IN Equity,PAGE INDUSTRIES,3280189696.00,4414.00,"Consumer, Cyclical",Natl India,INDIA,IN,3,377.12,212.68,03/24/2020,01/24/2020,-3.89,309.50,330.75,341.21,297.92,216.97,239.82,258.08,268.15,261.39,262.31,292.53,263.89
1343 JP Equity,NOMURA-NEXT FUND,3279224064.00,4415.00,Funds,Tokyo,JAPAN,JP,0,22.04,11.13,03/19/2020,02/19/2020,-21.72,21.63,21.15,21.72,19.97,14.90,15.83,16.64,16.64,16.94,17.42,17.60,16.81
CVET US Equity,COVETRUS INC,3277165824.00,4416.00,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,4,30.13,4.05,03/18/2020,11/09/2020,80.00,13.71,13.20,12.77,10.90,7.20,10.92,15.89,17.22,22.29,22.08,24.50,26.07
UFPI US Equity,UFP INDUSTRIES I,3277156352.00,4417.00,Industrial,NASDAQ GS,UNITED STATES,US,3.799999952,64.20,29.17,03/23/2020,08/17/2020,9.38,48.37,47.70,48.59,48.61,33.99,40.23,45.53,47.35,59.81,60.93,57.27,52.18
MKS LN Equity,MARKS & SPENCER,3275356416.00,4418.00,"Consumer, Cyclical",London,BRITAIN,GB,3.954545498,3.15,0.90,03/16/2020,12/13/2019,-29.70,2.48,2.83,2.31,2.02,1.24,1.16,1.25,1.24,1.27,1.42,1.28,1.17
512000 CH Equity,FS SECURITIE ETF,3274907136.00,4419.00,Funds,Shanghai,CHINA,CN,0,0.19,0.12,02/04/2020,07/08/2020,32.56,0.12,0.14,0.12,0.14,0.12,0.13,0.13,0.14,0.17,0.18,0.17,0.16
688526 CH Equity,WUHAN KEQIAN B-A,3274518272.00,4420.00,"Consumer, Non-cyclical",Shanghai,CHINA,CN,5,7.21,4.24,09/22/2020,11/05/2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.73,6.43
TRPL4 BZ Equity,CIA DE TRANSMISA,3274162176.00,4421.00,Utilities,B3 Day,BRAZIL,BR,3.428571463,5.70,3.13,03/23/2020,11/12/2020,27.70,5.21,5.62,5.26,4.99,3.46,3.54,3.89,4.00,4.20,3.99,3.90,4.09
SHAK US Equity,SHAKE SHACK IN-A,3273882880.00,4422.00,"Consumer, Cyclical",New York,UNITED STATES,US,3.285714388,86.99,30.01,03/17/2020,11/09/2020,30.84,62.51,59.57,68.24,57.20,32.52,51.70,55.16,53.09,49.39,68.28,64.87,64.99
EQC US Equity,EQUITY COMMONWEA,3273870336.00,4423.00,Financial,New York,UNITED STATES,US,4,35.08,25.80,03/16/2020,04/28/2020,-8.81,32.58,32.83,32.90,32.14,32.09,33.98,33.14,32.45,31.24,31.00,27.21,26.90
TELEC CP Equity,O2 CZECH REPUBLI,3273519616.00,4424.00,Communications,Prague SE,CZECH,CZ,3.875,10.61,7.90,03/18/2020,11/16/2020,15.29,9.99,10.32,10.32,9.62,8.76,8.74,9.08,9.14,9.67,10.11,9.70,9.45
688277 CH Equity,TINAVI MEDICAL-A,3273431040.00,4425.00,"Consumer, Non-cyclical",Shanghai,CHINA,CN,4.5,20.26,7.34,11/16/2020,07/14/2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.07,9.39,9.28,8.08
BAMI IM Equity,BANCO BPM SPA,3273380096.00,4426.00,Financial,BrsaItaliana,ITALY,IT,3.176470518,2.80,1.10,05/22/2020,02/18/2020,-7.49,2.20,2.27,2.07,2.08,1.28,1.22,1.36,1.46,1.47,1.68,1.77,1.87
1881 JP Equity,NIPPO CORP,3267984384.00,4427.00,Industrial,Tokyo,JAPAN,JP,5,28.59,17.67,03/13/2020,09/24/2020,24.62,20.69,21.67,24.85,22.75,21.47,22.84,24.65,25.13,26.42,26.22,27.51,26.33
JBT US Equity,JOHN BEAN TECH,3266203904.00,4428.00,Industrial,New York,UNITED STATES,US,3.444444418,119.78,56.17,05/14/2020,02/06/2020,0.25,107.77,112.66,114.85,100.06,65.76,71.92,84.46,81.39,96.48,105.72,89.39,87.41
SRU-U CN Equity,SMARTCENTRES REA,3265019136.00,4429.00,Financial,Toronto,CANADA,CA,3.75,24.87,10.02,03/18/2020,01/22/2020,-16.81,23.90,24.04,23.85,22.24,12.19,14.37,15.16,15.40,15.13,15.66,15.10,16.13
2013 HK Equity,WEIMOB INC,3263656704.00,4430.00,Communications,Hong Kong,CHINA,KY,4.652173996,1.80,0.39,12/05/2019,09/02/2020,205.18,0.40,0.44,0.53,0.69,0.62,0.76,1.07,1.26,1.40,1.67,1.33,1.26
600131 CH Equity,STATE GRID INF-A,3263614464.00,4431.00,Technology,Shanghai,CHINA,CN,5,3.78,1.96,02/04/2020,08/10/2020,-3.55,2.52,2.85,2.17,2.96,2.45,2.77,2.66,2.66,3.11,3.20,2.70,2.66
600563 CH Equity,XIAMEN FARATRO-A,3263604992.00,4432.00,Industrial,Shanghai,CHINA,CN,5,16.12,5.65,11/25/2019,11/13/2020,131.93,6.09,7.10,6.95,7.94,6.27,7.45,7.53,8.48,8.90,10.42,10.29,14.31
INCH LN Equity,INCHCAPE PLC,3263245312.00,4433.00,"Consumer, Cyclical",London,BRITAIN,GB,4.714285851,9.52,4.72,07/31/2020,01/07/2020,-3.05,8.41,9.36,8.43,7.57,5.40,6.18,6.30,6.05,5.71,6.36,5.82,6.40
FLT SP Equity,FRASERS LOGISTIC,3262960640.00,4434.00,Financial,Singapore,SINGAPORE,SG,4.625,1.10,0.43,03/19/2020,09/18/2020,10.14,0.91,0.92,0.90,0.87,0.60,0.75,0.82,0.86,0.96,1.00,1.03,0.89
TMB TB Equity,TMB BANK PCL,3260530688.00,4435.00,Financial,Bangkok,THAILAND,TH,3.680000067,0.06,0.02,03/13/2020,01/02/2020,-26.40,0.05,0.06,0.05,0.04,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.03
HOMB US Equity,HOME BANCSHARES,3260407296.00,4436.00,Financial,NASDAQ GS,UNITED STATES,US,4.5,21.04,9.71,03/23/2020,01/30/2020,5.75,18.70,19.66,19.27,17.38,11.41,14.55,14.83,15.12,16.23,16.43,15.45,16.82
CNS US Equity,COHEN & STEERS,3258986240.00,4437.00,Financial,New York,UNITED STATES,US,3.5,78.23,33.52,03/23/2020,02/19/2020,6.95,65.49,62.76,74.98,66.45,42.42,56.67,64.88,67.79,61.04,61.55,55.93,57.80
BZUN US Equity,BAOZUN INC-ADR,3258566656.00,4438.00,Communications,NASDAQ GS,CHINA,KY,4.6842103,47.51,22.19,03/17/2020,07/09/2020,-6.83,35.65,33.12,31.67,31.55,27.81,28.66,29.35,38.77,42.80,43.50,33.65,38.09
002389 CH Equity,AEROSPACE CH UAV,3258205184.00,4439.00,Industrial,Shenzhen,CHINA,CN,5,4.51,1.43,02/04/2020,08/10/2020,134.76,1.45,1.59,1.58,1.94,1.57,1.71,1.82,1.92,3.70,3.57,3.22,3.65
TUI LN Equity,TUI AG-DI,3257943808.00,4440.00,"Consumer, Cyclical",London,GERMANY,DE,2.347826004,14.04,2.67,03/16/2020,11/27/2019,-58.31,13.29,12.64,10.38,7.56,4.26,3.75,5.51,4.76,3.76,4.35,3.75,3.86
603678 CH Equity,FUJIAN TORCH E-A,3256704000.00,4441.00,Industrial,Shanghai,CHINA,CN,5,8.02,2.75,02/04/2020,11/05/2020,141.12,3.08,3.29,2.99,4.15,3.22,3.56,3.85,4.06,5.04,6.24,6.79,7.05
KOG NO Equity,KONGSBERG GRUPP,3253694208.00,4442.00,Industrial,Oslo,NORWAY,NO,4.636363506,18.78,9.57,03/23/2020,11/16/2020,31.57,15.33,15.70,15.28,17.38,12.39,12.75,14.83,14.19,15.16,14.64,15.36,16.67
SWAV US Equity,SHOCKWAVE MEDICA,3252966400.00,4443.00,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,4.333333492,95.60,22.01,03/18/2020,11/16/2020,157.02,39.05,43.92,44.50,40.21,27.25,38.39,44.32,46.88,50.00,65.18,74.97,67.44
000403 CH Equity,SOUTHERN SHUAN-A,3251402752.00,4444.00,Diversified,Shenzhen,CHINA,CN,4.75,7.21,2.39,12/24/2019,08/04/2020,127.65,2.49,2.58,2.43,2.75,2.90,3.11,4.80,5.62,6.55,5.61,5.08,5.21
IRE IM Equity,IREN SPA,3251274752.00,4445.00,Utilities,BrsaItaliana,ITALY,IT,5,3.39,1.83,03/23/2020,02/21/2020,-22.12,3.07,3.10,3.32,3.07,2.30,2.47,2.54,2.51,2.52,2.60,2.61,2.28
000959 CH Equity,BEIJING SHOUG-A,3251211008.00,4446.00,Basic Materials,Shenzhen,CHINA,CN,3.5,0.83,0.40,04/28/2020,07/14/2020,24.19,0.49,0.51,0.43,0.45,0.41,0.41,0.43,0.63,0.63,0.79,0.54,0.54
603533 CH Equity,IREADER TECHNO-A,3250739968.00,4447.00,Technology,Shanghai,CHINA,CN,5,8.88,2.00,11/18/2019,11/16/2020,186.53,2.36,2.43,2.17,2.74,2.63,4.81,4.62,5.25,4.91,4.05,3.77,3.77
APPS US Equity,DIGITAL TURBINE,3249861888.00,4448.00,Technology,NASDAQ CM,UNITED STATES,US,4.714285851,43.57,3.48,03/18/2020,11/06/2020,347.44,8.54,7.13,6.50,6.26,4.07,5.38,6.62,12.68,14.88,26.91,35.20,30.62
600884 CH Equity,NINGBO SHANSHA-A,3247874048.00,4449.00,Industrial,Shanghai,CHINA,CN,3.571428537,2.08,0.99,03/30/2020,08/03/2020,87.28,1.12,1.34,1.19,1.37,1.04,1.07,1.12,1.68,1.99,1.69,1.53,1.93
PINFRA* MM Equity,PROMOTORA Y OPER,3247142912.00,4450.00,"Consumer, Non-cyclical",BMV Mexico,MEXICO,MX,4.470588207,11.21,5.73,10/29/2020,01/23/2020,-7.68,9.48,10.23,10.84,9.77,6.28,6.78,7.79,7.22,7.35,7.95,6.88,6.48
2809 JP Equity,KEWPIE,3246902784.00,4451.00,"Consumer, Non-cyclical",Tokyo,JAPAN,JP,3.285714388,23.01,16.56,03/13/2020,12/13/2019,-4.00,22.52,22.58,20.78,18.64,19.50,19.71,19.61,18.74,17.71,18.87,20.52,20.86
293490 KS Equity,KAKAO GAMES CORP,3246832640.00,4452.00,Technology,KOSDAQ,SOUTH KOREA,KR,3.666666746,75.41,38.06,10/27/2020,09/14/2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.32,40.76
BOA MC Equity,BANK OF AFRICA,3246669824.00,4453.00,Financial,Casablanca,MOROCCO,MA,1.666666627,21.11,12.23,04/28/2020,02/05/2020,-20.67,19.26,20.07,20.60,19.51,14.67,13.27,13.92,14.45,14.98,14.30,13.95,14.71
FRAS LN Equity,FRASERS GROUP PL,3246438144.00,4454.00,"Consumer, Cyclical",London,BRITAIN,GB,3,6.97,2.15,04/01/2020,01/15/2020,42.91,4.29,6.08,6.17,4.74,2.30,3.15,3.86,3.85,3.32,4.73,4.48,4.52
MNV6 GR Equity,MAINOVA AG,3246241536.00,4455.00,Utilities,Frankfurt,GERMANY,DE,0,638.98,450.15,11/18/2019,08/13/2020,9.18,551.53,531.54,550.74,559.00,485.07,527.42,511.98,518.14,542.80,572.83,610.74,576.75
ONEQ US Equity,FIDELITY-NASDQ C,3245317120.00,4456.00,Funds,NASDAQ GM,UNITED STATES,US,0,484.05,257.38,03/23/2020,11/09/2020,39.90,337.88,349.55,360.25,348.05,285.72,335.12,371.70,395.70,424.76,466.55,439.50,424.73
300244 CH Equity,DIAN DIAGNOSTI-A,3244052992.00,4457.00,"Consumer, Non-cyclical",Shenzhen,CHINA,CN,4.900000095,6.85,2.92,12/30/2019,08/20/2020,38.22,3.00,3.18,3.81,3.73,3.20,3.56,3.86,4.92,5.80,6.30,5.84,5.94
601228 CH Equity,GUANGZHOU PORT-A,3239980544.00,4458.00,"Consumer, Non-cyclical",Shanghai,CHINA,CN,0,0.58,0.41,05/25/2020,12/17/2019,-3.23,0.53,0.55,0.48,0.48,0.45,0.45,0.43,0.43,0.49,0.49,0.46,0.48
RBOT LN Equity,ISH AUTOMTN&ROBO,3239795968.00,4459.00,Funds,London,IRELAND,IE,0,11.11,4.62,03/09/2020,11/09/2020,31.60,8.08,8.50,8.35,7.70,6.34,7.32,8.43,8.66,9.26,9.78,9.72,9.76
RHP US Equity,RYMAN HOSPITALIT,3239498752.00,4460.00,Financial,New York,UNITED STATES,US,3.571428537,91.57,13.25,03/18/2020,11/27/2019,-29.66,87.51,86.66,85.95,70.84,33.94,32.83,35.59,33.16,30.63,37.80,37.26,39.79
002025 CH Equity,GUIZHOU SPACE-A,3238896128.00,4461.00,Industrial,Shenzhen,CHINA,CN,4.923077106,8.65,3.10,02/04/2020,08/18/2020,104.82,3.61,3.82,3.23,3.65,3.39,3.79,3.94,4.94,7.21,7.62,7.79,6.79
HSBK KZ Equity,HALYK SAVINGS BK,3235990272.00,4462.00,Financial,KazkhstnStEX,KAZAKHSTAN,KZ,5,0.43,0.20,04/22/2020,02/21/2020,3.73,0.35,0.34,0.36,0.37,0.23,0.22,0.27,0.31,0.27,0.29,0.27,0.25
600305 CH Equity,JIANGSU HENGSH-A,3235391488.00,4463.00,"Consumer, Non-cyclical",Shanghai,CHINA,CN,4.818181992,4.00,1.50,11/29/2019,08/21/2020,85.62,1.53,1.71,1.67,2.08,2.11,2.11,2.58,2.69,2.95,3.80,3.11,2.89
8111 JP Equity,GOLDWIN INC,3235206144.00,4464.00,"Consumer, Cyclical",Tokyo,JAPAN,JP,4.333333492,81.78,48.92,04/16/2020,09/30/2020,-9.65,72.82,73.81,60.18,62.73,53.04,53.19,63.67,63.21,60.80,71.50,79.01,74.49
SPSC US Equity,SPS COMMERCE INC,3234995456.00,4465.00,Technology,NASDAQ GS,UNITED STATES,US,4.181818008,94.64,31.28,03/19/2020,11/09/2020,72.37,55.87,55.42,57.57,55.16,46.17,54.33,69.08,76.07,74.31,82.28,80.46,86.38
AT IM Equity,ASTM SPA,3234930944.00,4466.00,"Consumer, Non-cyclical",BrsaItaliana,ITALY,IT,4.555555344,32.42,11.62,03/19/2020,11/26/2019,-29.20,30.21,30.23,28.91,24.22,17.49,19.56,21.04,21.66,21.44,20.41,20.79,18.51
VG US Equity,VONAGE HOLDINGS,3233292800.00,4467.00,Communications,NASDAQ GS,UNITED STATES,US,4.428571224,13.26,4.18,03/18/2020,11/16/2020,74.73,7.55,7.41,9.12,8.80,6.74,8.09,9.70,10.10,12.31,11.87,10.13,10.58
300298 CH Equity,SINOCARE INC - A,3232513280.00,4468.00,"Consumer, Non-cyclical",Shenzhen,CHINA,CN,5,7.65,1.87,03/17/2020,07/24/2020,146.98,1.95,2.15,1.95,2.32,2.06,2.47,3.14,4.57,6.49,5.41,5.89,6.03
600966 CH Equity,SHANDONG BOHUI-A,3231801344.00,4469.00,Basic Materials,Shanghai,CHINA,CN,4.875,2.48,0.64,11/25/2019,11/16/2020,231.58,0.68,0.76,0.89,0.96,1.06,1.09,1.29,1.44,1.80,2.06,1.77,2.04
PEABB SS Equity,PEAB AB-CLASS B,3231668992.00,4470.00,Industrial,Stockholm,SWEDEN,SE,4.666666508,11.56,5.78,03/23/2020,02/05/2020,11.93,8.68,10.01,10.12,10.01,6.83,7.60,8.23,8.40,9.49,9.71,10.15,9.48
136 HK Equity,HENGTEN NETWORKS,3231167744.00,4471.00,Communications,Hong Kong,CHINA,BM,#N/A N/A,0.06,0.01,03/19/2020,09/15/2020,145.97,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.04
IBTS LN Equity,ISH $TRS 1-3Y $D,3230018048.00,4472.00,Funds,London,IRELAND,IE,0,137.61,129.43,12/13/2019,03/23/2020,0.91,132.50,133.46,133.46,135.35,135.08,135.02,135.32,135.57,135.71,135.15,134.53,134.61
IAGG US Equity,ISHARES INTL AGG,3228503808.00,4473.00,Funds,Cboe BZX,UNITED STATES,US,0,57.52,52.51,03/18/2020,07/08/2020,3.70,54.80,54.79,55.80,55.90,54.46,55.46,55.30,55.44,55.79,55.48,55.69,55.79
9922 HK Equity,JIUMAOJIU INTERN,3228425216.00,4474.00,"Consumer, Cyclical",Hong Kong,CHINA,KY,4.888888836,2.63,0.98,02/03/2020,09/17/2020,0.00,0.00,0.00,1.04,1.19,1.17,1.38,1.66,1.73,1.72,2.25,2.35,2.21
TOTL US Equity,SPDR DBL TR ETF,3225528064.00,4475.00,Funds,NYSE Arca,UNITED STATES,US,0,50.49,46.54,03/19/2020,03/09/2020,4.00,48.73,48.99,49.37,49.75,47.65,48.85,49.29,49.39,49.75,49.53,49.35,49.12
603129 CH Equity,ZHEJIANG CFMOT-A,3224183040.00,4476.00,"Consumer, Cyclical",Shanghai,CHINA,CN,5,27.23,4.21,03/30/2020,11/06/2020,315.09,5.16,6.07,5.90,5.71,4.38,5.92,7.60,9.90,13.72,18.87,19.45,25.57
603267 CH Equity,BEIJING YUANLI-A,3224084736.00,4477.00,Technology,Shanghai,CHINA,CN,5,14.44,4.14,02/04/2020,11/04/2020,179.24,4.63,5.26,4.54,6.57,4.80,5.26,5.43,6.03,8.03,11.00,12.54,12.61
900925 CH Equity,SHANGHAI MECHA-B,3224032768.00,4478.00,Industrial,Shanghai,CHINA,CN,3,1.61,0.99,05/14/2020,11/16/2020,10.07,1.35,1.48,1.28,1.29,1.09,1.10,1.02,1.01,1.14,1.34,1.23,1.39
CBRL US Equity,CRACKER BARREL,3221424128.00,4479.00,"Consumer, Cyclical",NASDAQ GS,UNITED STATES,US,3.444444418,170.10,53.61,03/19/2020,02/25/2020,-10.66,157.54,153.74,152.14,149.30,73.36,93.73,107.69,109.30,108.99,135.90,114.32,114.61
515050 CH Equity,HX CSI5G COM ETF,3221186304.00,4480.00,Funds,Shanghai,CHINA,CN,0,0.21,0.13,11/27/2019,07/14/2020,26.28,0.14,0.14,0.14,0.19,0.14,0.16,0.16,0.18,0.20,0.19,0.18,0.18
603039 CH Equity,SHANGHAI WEAVE-A,3218833408.00,4481.00,Technology,Shanghai,CHINA,CN,4.800000191,15.91,5.33,11/28/2019,08/26/2020,145.88,5.55,6.00,7.50,9.03,7.78,8.24,8.84,10.79,11.98,15.11,13.18,14.02
300001 CH Equity,QINGDAO TGOOD-A,3216495360.00,4482.00,Industrial,Shenzhen,CHINA,CN,4.75,3.91,2.15,11/21/2019,02/05/2020,47.03,2.24,2.47,3.21,3.20,2.82,2.75,2.82,3.06,3.09,3.00,2.60,3.39
000825 CH Equity,SHANXI TAIGANG-A,3214586880.00,4483.00,Basic Materials,Shenzhen,CHINA,CN,4,0.61,0.45,04/28/2020,01/07/2020,-1.52,0.56,0.59,0.49,0.52,0.46,0.46,0.47,0.47,0.52,0.54,0.54,0.52
2828 HK Equity,HSCEI ETF,3214042880.00,4484.00,Funds,Hong Kong,HONG KONG,HK,0,14.98,10.78,03/19/2020,01/20/2020,2.41,13.40,14.55,13.35,13.61,12.23,13.07,12.90,12.78,13.28,13.30,12.32,13.01
TMHC US Equity,TAYLOR MORRISON,3213492736.00,4485.00,"Consumer, Cyclical",New York,UNITED STATES,US,4.222222328,28.47,6.39,03/19/2020,02/21/2020,9.28,22.74,21.86,26.65,23.82,9.00,13.69,19.58,18.62,23.66,24.85,25.61,22.46
OBS AV Equity,OBERBANK AG,3212814336.00,4486.00,Financial,Vienna,AUSTRIA,AT,#N/A N/A,109.82,88.54,03/18/2020,11/18/2019,-12.68,106.54,107.43,106.17,107.10,91.33,92.30,93.27,94.39,98.46,100.01,98.42,97.21
RKET GR Equity,ROCKET INTERNET,3212430080.00,4487.00,Communications,Hamburg,GERMANY,DE,3,25.61,17.20,03/16/2020,11/18/2019,-13.33,24.21,24.78,23.20,22.52,20.24,21.01,19.98,21.76,21.68,22.39,21.86,21.60
SIBC AB Equity,SAUDI INVESTMENT,3211657216.00,4488.00,Financial,Saudi Arabia,SAUDI ARABIA,SA,3.666666746,4.90,3.09,03/23/2020,12/24/2019,1.73,4.29,4.80,4.59,4.13,3.32,3.64,3.52,3.47,3.50,4.13,4.22,4.24
STB NO Equity,STOREBRAND ASA,3210245120.00,4489.00,Financial,Oslo,NORWAY,NO,4.142857075,8.40,2.96,03/18/2020,01/17/2020,-5.86,7.14,7.85,7.73,6.30,3.95,4.97,5.18,5.37,5.49,6.09,5.24,5.38
600166 CH Equity,BEIQI FOTON-A,3209171968.00,4490.00,"Consumer, Cyclical",Shanghai,CHINA,CN,5,0.54,0.24,02/04/2020,08/19/2020,93.62,0.28,0.30,0.26,0.30,0.27,0.25,0.25,0.26,0.29,0.39,0.36,0.47
BKMB OM Equity,BANKMUSCAT SAOGG,3207404288.00,4491.00,Financial,Muscat,OMAN,OM,3.875,1.16,0.75,04/02/2020,01/16/2020,-0.52,1.09,1.07,1.11,1.09,0.82,0.84,0.90,0.88,0.90,0.75,0.94,0.94
TRUP US Equity,TRUPANION INC,3205629952.00,4492.00,Financial,NASDAQ GM,UNITED STATES,US,3.857142925,95.53,22.48,03/23/2020,10/19/2020,179.38,33.36,37.46,32.47,31.52,24.58,28.18,31.52,45.15,50.51,68.02,81.16,78.21
PETROR AB Equity,RABIGH REFINING,3204649984.00,4493.00,Basic Materials,Saudi Arabia,SAUDI ARABIA,SA,1.5,6.09,2.61,03/23/2020,01/13/2020,-30.70,5.12,5.76,5.21,3.98,2.95,3.65,3.78,3.59,3.40,3.85,4.36,3.36
UMPQ US Equity,UMPQUA HOLDINGS,3204279296.00,4494.00,Financial,NASDAQ GS,UNITED STATES,US,4.111111164,18.94,8.88,05/14/2020,01/23/2020,-7.12,16.16,17.70,17.08,16.12,10.16,11.80,11.74,10.33,10.81,11.39,10.98,12.76
008930 KS Equity,HANMI SCIENCE CO,3203932416.00,4495.00,"Consumer, Non-cyclical",Korea SE,SOUTH KOREA,KR,#N/A N/A,62.39,15.04,03/23/2020,08/10/2020,51.86,32.52,33.18,26.89,25.73,20.61,23.36,22.95,27.22,41.28,50.35,50.55,47.41
CO FP Equity,CASINO GUICHARD,3203868160.00,4496.00,"Consumer, Non-cyclical",EN Paris,FRANCE,FR,2.866666555,51.67,22.18,10/30/2020,12/10/2019,-44.68,43.97,46.76,40.22,39.52,38.27,37.61,38.53,36.66,27.59,25.81,23.81,23.67
7936 JP Equity,ASICS CORP,3201889024.00,4497.00,"Consumer, Cyclical",Tokyo,JAPAN,JP,3.400000095,17.71,6.36,03/19/2020,12/23/2019,7.75,16.38,16.71,14.61,10.84,9.19,9.35,10.91,11.54,11.77,13.40,13.87,12.74
NCR US Equity,NCR CORP,3201875968.00,4498.00,Technology,New York,UNITED STATES,US,4.777777672,35.87,10.55,03/18/2020,01/17/2020,-22.48,32.38,35.16,33.82,25.98,18.81,18.02,19.48,16.97,18.73,20.04,22.13,19.81
TGNA US Equity,TEGNA INC,3200926720.00,4499.00,Communications,New York,UNITED STATES,US,4.333333492,18.31,9.61,03/30/2020,03/10/2020,-7.02,15.10,16.69,17.41,15.03,10.61,10.54,11.81,11.07,11.91,12.33,11.47,12.26
2492 TT Equity,WALSIN TECH,3200869120.00,4500.00,Industrial,Taiwan,TAIWAN,TW,4.199999809,8.72,4.29,03/19/2020,01/03/2020,19.28,5.67,8.00,7.15,7.24,5.36,7.16,6.43,6.06,6.12,5.49,5.32,5.78
AZA SS Equity,AVANZA BANK HOLD,3199598080.00,4501.00,Financial,Stockholm,SWEDEN,SE,3,23.85,6.65,03/19/2020,10/19/2020,122.42,9.94,10.44,9.80,10.12,8.29,12.05,15.30,14.35,19.85,19.11,19.81,18.60
ARNC US Equity,ARCONIC CORP,3196863232.00,4502.00,Basic Materials,New York,UNITED STATES,US,5,29.94,5.80,04/01/2020,11/16/2020,0.00,0.00,0.00,0.00,0.00,6.92,8.55,14.93,13.23,17.26,22.72,18.83,22.56
078930 KS Equity,GS HOLDINGS,3195464704.00,4503.00,"Consumer, Non-cyclical",Korea SE,SOUTH KOREA,KR,4.235294342,46.21,25.55,09/24/2020,12/26/2019,-21.83,40.72,44.64,37.76,34.25,28.61,31.49,31.57,30.26,28.72,27.54,26.65,29.21
9997 HK Equity,KANGJI MEDICAL H,3191778048.00,4504.00,"Consumer, Non-cyclical",Hong Kong,CHINA,KY,3.666666746,4.60,2.39,09/28/2020,07/09/2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.84,3.76,3.07,2.50,2.90
NOVA US Equity,SUNNOVA ENERGY I,3191330048.00,4505.00,Energy,New York,UNITED STATES,US,4.909090996,36.48,6.12,03/18/2020,11/09/2020,201.41,10.02,11.16,13.69,20.31,9.80,11.53,16.44,17.51,25.52,23.70,30.11,26.02
7164 JP Equity,ZENKOKU HOSHO,3191264512.00,4506.00,Financial,Tokyo,JAPAN,JP,5,46.49,25.03,04/22/2020,12/17/2019,13.45,40.44,42.80,42.65,37.63,29.60,29.27,38.76,38.07,34.83,36.08,39.18,38.91
KRKG SV Equity,KRKA,3191110656.00,4507.00,"Consumer, Non-cyclical",Ljubljana,SLOVENIA,SI,4.333333492,106.95,59.84,03/13/2020,08/12/2020,29.19,77.75,82.09,82.06,78.26,69.70,81.53,88.37,93.27,97.52,104.06,97.95,91.16
601106 CH Equity,CHINA FIRST HE-A,3190201600.00,4508.00,Industrial,Shanghai,CHINA,CN,#N/A N/A,0.52,0.34,02/04/2020,07/09/2020,11.19,0.40,0.42,0.37,0.40,0.36,0.40,0.39,0.40,0.49,0.48,0.43,0.42
ESI US Equity,ELEMENT SOLUTION,3189050112.00,4509.00,Basic Materials,New York,UNITED STATES,US,4.285714149,13.04,5.35,03/18/2020,11/16/2020,6.99,11.47,11.68,11.87,10.72,8.09,9.99,10.93,10.63,11.44,11.07,10.60,11.87
002541 CH Equity,ANHUI HONGLU-A,3187972096.00,4510.00,Industrial,Shenzhen,CHINA,CN,4.888888836,8.16,1.18,11/18/2019,08/19/2020,359.53,1.41,1.52,1.44,1.88,2.03,2.34,3.45,4.17,6.97,7.04,6.23,5.69
